일자|시간|구분,공급량
2019-02-09 04 E,2133.8633763617663
2019-02-09 05 E,2293.0843284949347
2019-02-09 06 E,2353.7761103170114
2019-02-09 07 E,2423.4734808019707
2019-02-09 08 E,2619.7685888507153
2019-02-09 09 E,2964.8007419943406
2019-02-09 10 E,3051.6236534196414
2019-02-09 11 E,3021.236202918895
2019-02-09 12 E,2712.6387484064353
2019-02-09 13 E,2567.1379407511536
2019-02-09 14 E,2519.2211063112136
2019-02-09 15 E,2358.4244884603263
2019-02-09 16 E,2348.964695792254
2019-02-09 17 E,2389.245709715976
2019-02-09 18 E,2642.2242449537766
2019-02-09 19 E,3084.3841201040477
2019-02-09 20 E,3137.9799766701994
2019-02-09 21 E,3082.1321930532295
2019-02-09 22 E,2936.1441418196314
2019-02-09 23 E,2885.9682994363548
2019-02-09 24 E,2687.5304125501143
2019-02-10 01 E,2410.2773832250728
2019-02-10 02 E,2182.234403459135
2019-02-10 03 E,1976.5144247341811
2019-02-10 04 E,2044.4917574986694
2019-02-10 05 E,2193.4069787909225
2019-02-10 06 E,2209.8426744365406
2019-02-10 07 E,2347.630553582339
2019-02-10 08 E,2545.3795638198158
2019-02-10 09 E,2920.8800498679775
2019-02-10 10 E,2969.9465795549286
2019-02-10 11 E,2960.4348655478298
2019-02-10 12 E,2629.4975940372324
2019-02-10 13 E,2470.203122687238
2019-02-10 14 E,2436.7303978478103
2019-02-10 15 E,2402.197698281978
2019-02-10 16 E,2390.3715621642336
2019-02-10 17 E,2400.9451700863074
2019-02-10 18 E,2626.9813340632522
2019-02-10 19 E,3145.896791332578
2019-02-10 20 E,3164.020918858912
2019-02-10 21 E,3172.5068238784006
2019-02-10 22 E,3034.725678761863
2019-02-10 23 E,2934.6824345120617
2019-02-10 24 E,2723.6165137416497
2019-02-11 01 E,2511.4379367577744
2019-02-11 02 E,2260.4556419385717
2019-02-11 03 E,2121.3748828350067
2019-02-11 04 E,2148.2833951966622
2019-02-11 05 E,2386.2415032323306
2019-02-11 06 E,2481.162417998835
2019-02-11 07 E,2795.3646500428035
2019-02-11 08 E,3229.1084692885534
2019-02-11 09 E,3297.1450620105034
2019-02-11 10 E,3165.2328014297755
2019-02-11 11 E,3073.0598630026725
2019-02-11 12 E,2703.4680603946085
2019-02-11 13 E,2577.559949240423
2019-02-11 14 E,2514.074469235173
2019-02-11 15 E,2416.1571907707175
2019-02-11 16 E,2344.7876620500697
2019-02-11 17 E,2422.049394446929
2019-02-11 18 E,2620.773571183745
2019-02-11 19 E,3204.935014978619
2019-02-11 20 E,3286.8203769991283
2019-02-11 21 E,3286.8203769991283
2019-02-11 22 E,3262.127677239346
2019-02-11 23 E,3140.0297239401248
2019-02-11 24 E,2908.8550632190168
2019-02-12 01 E,2507.134317098552
2019-02-12 02 E,2202.755373717309
2019-02-12 03 E,2036.752034684439
2019-02-12 04 E,2087.4544877917406
2019-02-12 05 E,2356.9517340948387
2019-02-12 06 E,2463.7099641870764
2019-02-12 07 E,2832.5084022890746
2019-02-12 08 E,3295.5232873438363
2019-02-12 09 E,3304.8789524577924
2019-02-12 10 E,3127.850847676383
2019-02-12 11 E,3038.864030161679
2019-02-12 12 E,2689.2562340222435
2019-02-12 13 E,2567.8505325247575
2019-02-12 14 E,2511.1909520441573
2019-02-12 15 E,2421.2182193269928
2019-02-12 16 E,2339.937852468885
2019-02-12 17 E,2404.6477866220616
2019-02-12 18 E,2620.773571183745
2019-02-12 19 E,3176.8816074425445
2019-02-12 20 E,3321.049254333621
2019-02-12 21 E,3319.395367447879
2019-02-12 22 E,3284.13439332243
2019-02-12 23 E,3148.3685991755297
2019-02-12 24 E,2906.7605545816205
2019-02-13 01 E,2462.5212990896607
2019-02-13 02 E,2181.4494239422147
2019-02-13 03 E,1936.1140371549602
2019-02-13 04 E,2041.9236785552107
2019-02-13 05 E,2318.4285588390308
2019-02-13 06 E,2419.788912785951
2019-02-13 07 E,2755.7938077545714
2019-02-13 08 E,3278.263151458898
2019-02-13 09 E,3282.9916336370543
2019-02-13 10 E,3078.9501076883325
2019-02-13 11 E,2938.195515400109
2019-02-13 12 E,2603.938468291889
2019-02-13 13 E,2465.753540176273
2019-02-13 14 E,2415.088096963135
2019-02-13 15 E,2250.4079702006625
2019-02-13 16 E,2171.4794745774584
2019-02-13 17 E,2269.9147445905833
2019-02-13 18 E,2511.3106256463716
2019-02-13 19 E,3021.3010338209792
2019-02-13 20 E,3213.696310007878
2019-02-13 21 E,3222.2071275057147
2019-02-13 22 E,3168.910164793756
2019-02-13 23 E,3014.694730870353
2019-02-13 24 E,2791.6205885044246
2019-02-14 01 E,2398.213122662673
2019-02-14 02 E,2057.7228001625945
2019-02-14 03 E,1852.875930982558
2019-02-14 04 E,1903.740110547326
2019-02-14 05 E,2197.5791015890745
2019-02-14 06 E,2339.0883509872706
2019-02-14 07 E,2641.6810129464093
2019-02-14 08 E,3153.1787078989487
2019-02-14 09 E,3181.73926836328
2019-02-14 10 E,3009.1296631862106
2019-02-14 11 E,2881.3360014681884
2019-02-14 12 E,2581.212053490207
2019-02-14 13 E,2456.8832053842407
2019-02-14 14 E,2403.6890134077835
2019-02-14 15 E,2226.476411608489
2019-02-14 16 E,2148.117182150613
2019-02-14 17 E,2199.8552718510678
2019-02-14 18 E,2470.819482346973
2019-02-14 19 E,2971.179150106818
2019-02-14 20 E,3183.1696617980283
2019-02-14 21 E,3183.1696617980283
2019-02-14 22 E,3132.8553791504123
2019-02-14 23 E,2972.7622776949124
2019-02-14 24 E,2718.2280037829087
2019-02-15 01 E,2393.272157739607
2019-02-15 02 E,2033.321521221619
2019-02-15 03 E,1794.7754440275492
2019-02-15 04 E,1881.642855060669
2019-02-15 05 E,2172.9562927421903
2019-02-15 06 E,2288.3722153908725
2019-02-15 07 E,2558.8369497033013
2019-02-15 08 E,3083.3658137746957
2019-02-15 09 E,3114.2151719204894
2019-02-15 10 E,2980.899196701745
2019-02-15 11 E,2817.1938823768487
2019-02-15 12 E,2512.123249197709
2019-02-15 13 E,2435.0201723091523
2019-02-15 14 E,2333.1917524877713
2019-02-15 15 E,2208.968366587672
2019-02-15 16 E,2080.708854643976
2019-02-15 17 E,2168.2481921388485
2019-02-15 18 E,2467.3388390531886
2019-02-15 19 E,2859.7318864878234
2019-02-15 20 E,3092.0870638363876
2019-02-15 21 E,3078.8859588628347
2019-02-15 22 E,3006.6844909699485
2019-02-15 23 E,2870.1440165563376
2019-02-15 24 E,2645.7358737207837
2019-02-16 01 E,2269.133434069437
2019-02-16 02 E,1897.6852587801861
2019-02-16 03 E,1764.462041977576
2019-02-16 04 E,1788.2193690287443
2019-02-16 05 E,2069.7853150443607
2019-02-16 06 E,2204.3074236345346
2019-02-16 07 E,2297.7138036852334
2019-02-16 08 E,2515.4173758394095
2019-02-16 09 E,2892.8038831492368
2019-02-16 10 E,2782.5945553868523
2019-02-16 11 E,2764.2154585688604
2019-02-16 12 E,2515.276693793109
2019-02-16 13 E,2404.32030891061
2019-02-16 14 E,2353.9283467986875
2019-02-16 15 E,2188.9833433302824
2019-02-16 16 E,2069.976115268107
2019-02-16 17 E,2170.461849379363
2019-02-16 18 E,2486.619852101199
2019-02-16 19 E,2827.0613589462746
2019-02-16 20 E,2903.150724904044
2019-02-16 21 E,2868.777196722328
2019-02-16 22 E,2746.056303074867
2019-02-16 23 E,2667.1642430741636
2019-02-16 24 E,2457.9683322706933
2019-02-17 01 E,2227.233912911591
2019-02-17 02 E,1862.816049291309
2019-02-17 03 E,1723.4702518564454
2019-02-17 04 E,1756.9527748892183
2019-02-17 05 E,1995.1113282429274
2019-02-17 06 E,2130.9236197862947
2019-02-17 07 E,2258.7402009104167
2019-02-17 08 E,2482.5487969418887
2019-02-17 09 E,2833.669814322958
2019-02-17 10 E,2800.1824232362032
2019-02-17 11 E,2766.1059594362746
2019-02-17 12 E,2498.615346910816
2019-02-17 13 E,2395.4831362102627
2019-02-17 14 E,2364.431147663685
2019-02-17 15 E,2161.096568975093
2019-02-17 16 E,2121.3919745917956
2019-02-17 17 E,2213.2280384821906
2019-02-17 18 E,2486.2015137962244
2019-02-17 19 E,2879.3786594100384
2019-02-17 20 E,2954.069865680075
2019-02-17 21 E,2937.680370347647
2019-02-17 22 E,2860.645565000897
2019-02-17 23 E,2770.2805109509372
2019-02-17 24 E,2585.2978397615066
2019-02-18 01 E,2306.406191165893
2019-02-18 02 E,1935.6785109137058
2019-02-18 03 E,1842.4475785828538
2019-02-18 04 E,1824.8593050903405
2019-02-18 05 E,2085.8358888246253
2019-02-18 06 E,2211.721164652731
2019-02-18 07 E,2518.3812153690133
2019-02-18 08 E,3029.0587280180343
2019-02-18 09 E,3102.786431446124
2019-02-18 10 E,3003.7777054785493
2019-02-18 11 E,2899.2658871376266
2019-02-18 12 E,2581.713367893099
2019-02-18 13 E,2464.346440289103
2019-02-18 14 E,2404.306850720408
2019-02-18 15 E,2262.6166807991553
2019-02-18 16 E,2194.535218732744
2019-02-18 17 E,2263.116159242148
2019-02-18 18 E,2486.768835167169
2019-02-18 19 E,3027.844187399029
2019-02-18 20 E,3205.8587008174427
2019-02-18 21 E,3154.84755972709
2019-02-18 22 E,3084.1556955755095
2019-02-18 23 E,2920.948608776145
2019-02-18 24 E,2721.992040826047
2019-02-19 01 E,2329.6034603609214
2019-02-19 02 E,1942.400916765947
2019-02-19 03 E,1769.0218434582216
2019-02-19 04 E,1845.6410732262095
2019-02-19 05 E,2119.529157946347
2019-02-19 06 E,2265.048823571394
2019-02-19 07 E,2597.230589139432
2019-02-19 08 E,3163.7430404631427
2019-02-19 09 E,3154.9319519488326
2019-02-19 10 E,2969.542502151633
2019-02-19 11 E,2788.125818151687
2019-02-19 12 E,2493.214477951234
2019-02-19 13 E,2380.3807815996597
2019-02-19 14 E,2347.2763651113182
2019-02-19 15 E,2219.0147141234297
2019-02-19 16 E,2112.1618271873776
2019-02-19 17 E,2199.1978024909886
2019-02-19 18 E,2473.1660607321123
2019-02-19 19 E,2894.854028359568
2019-02-19 20 E,3142.40117333793
2019-02-19 21 E,3165.092980460303
2019-02-19 22 E,3089.6737625446635
2019-02-19 23 E,2925.2920265487232
2019-02-19 24 E,2717.640532981919
2019-02-20 01 E,2351.2364143796894
2019-02-20 02 E,1977.9657560770022
2019-02-20 03 E,1823.3892183860758
2019-02-20 04 E,1850.3956775882386
2019-02-20 05 E,2171.3947750394354
2019-02-20 06 E,2263.809868106157
2019-02-20 07 E,2601.5115739130497
2019-02-20 08 E,3146.2342760364127
2019-02-20 09 E,3149.8102724868836
2019-02-20 10 E,2994.9509433821877
2019-02-20 11 E,2834.468021602965
2019-02-20 12 E,2527.1876706077364
2019-02-20 13 E,2434.922394679436
2019-02-20 14 E,2332.744701497427
2019-02-20 15 E,2191.563281953308
2019-02-20 16 E,2108.425259813276
2019-02-20 17 E,2194.535218732744
2019-02-20 18 E,2470.819482346973
2019-02-20 19 E,2996.1968411700627
2019-02-20 20 E,3248.858620548208
2019-02-20 21 E,3244.773379937922
2019-02-20 22 E,3195.4592817671996
2019-02-20 23 E,2994.7394524551823
2019-02-20 24 E,2741.3297463543327
2019-02-21 01 E,2397.4645337933935
2019-02-21 02 E,2060.9007403316796
2019-02-21 03 E,1834.056012259682
2019-02-21 04 E,1906.7100584469413
2019-02-21 05 E,2211.1021447076646
2019-02-21 06 E,2339.0883509872706
2019-02-21 07 E,2645.209366238416
2019-02-21 08 E,3154.334962648053
2019-02-21 09 E,3168.2090497860527
2019-02-21 10 E,2995.3514549041233
2019-02-21 11 E,2839.4190256795505
2019-02-21 12 E,2534.988038184892
2019-02-21 13 E,2457.875762593153
2019-02-21 14 E,2370.9157732844633
2019-02-21 15 E,2217.818651315748
2019-02-21 16 E,2129.0691062501037
2019-02-21 17 E,2177.0271737119274
2019-02-21 18 E,2463.3573608973893
2019-02-21 19 E,2918.091671205918
2019-02-21 20 E,3196.112373747371
2019-02-21 21 E,3196.112373747371
2019-02-21 22 E,3116.254202187696
2019-02-21 23 E,2925.2920265487232
2019-02-21 24 E,2717.8980008141425
2019-02-22 01 E,2329.6034603609214
2019-02-22 02 E,1930.649122041857
2019-02-22 03 E,1761.0193933401213
2019-02-22 04 E,1787.5455197287404
2019-02-22 05 E,2078.341907239094
2019-02-22 06 E,2196.5479034229284
2019-02-22 07 E,2498.2717265216547
2019-02-22 08 E,3084.6587367714724
2019-02-22 09 E,3118.6283190350373
2019-02-22 10 E,2896.3025641226723
2019-02-22 11 E,2739.1667971622637
2019-02-22 12 E,2484.9453457775717
2019-02-22 13 E,2416.8005529053503
2019-02-22 14 E,2319.70406101312
2019-02-22 15 E,2192.9497086267097
2019-02-22 16 E,2083.013244627877
2019-02-22 17 E,2168.2481921388485
2019-02-22 18 E,2468.6979902713583
2019-02-22 19 E,2850.1488849755174
2019-02-22 20 E,3088.187866801733
2019-02-22 21 E,3088.187866801733
2019-02-22 22 E,3015.986398908847
2019-02-22 23 E,2871.589665976748
2019-02-22 24 E,2654.306684616144
2019-02-23 01 E,2278.5145548845885
2019-02-23 02 E,1883.3335548940859
2019-02-23 03 E,1738.2162843889193
2019-02-23 04 E,1757.4148713242278
2019-02-23 05 E,2003.7508330418548
2019-02-23 06 E,2180.0861871107963
2019-02-23 07 E,2295.3057156197783
2019-02-23 08 E,2550.4570905859337
2019-02-23 09 E,2848.753247604291
2019-02-23 10 E,2772.4042272024017
2019-02-23 11 E,2714.315323578174
2019-02-23 12 E,2461.6712320818465
2019-02-23 13 E,2367.2330685214565
2019-02-23 14 E,2238.765269903068
2019-02-23 15 E,2050.216682471112
2019-02-23 16 E,1977.843476501376
2019-02-23 17 E,2106.8839035394635
2019-02-23 18 E,2488.257852450748
2019-02-23 19 E,2838.4039366161865
2019-02-23 20 E,2967.3431231498184
2019-02-23 21 E,2962.8606561601805
2019-02-23 22 E,2802.441828922584
2019-02-23 23 E,2694.721469727378
2019-02-23 24 E,2559.6993353739617
2019-02-24 01 E,2264.4689865320383
2019-02-24 02 E,1875.5007903494406
2019-02-24 03 E,1712.4057498940429
2019-02-24 04 E,1764.9256129228172
2019-02-24 05 E,1994.2881197277777
2019-02-24 06 E,2173.453803485585
2019-02-24 07 E,2295.1474782785313
2019-02-24 08 E,2519.421441698845
2019-02-24 09 E,2817.6655719383407
2019-02-24 10 E,2757.88383897108
2019-02-24 11 E,2699.356277040808
2019-02-24 12 E,2450.577677866263
2019-02-24 13 E,2320.1462218988886
2019-02-24 14 E,2220.12143564991
2019-02-24 15 E,1996.7994374056566
2019-02-24 16 E,1937.0667632355912
2019-02-24 17 E,2054.186116750139
2019-02-24 18 E,2426.91931300553
2019-02-24 19 E,2792.602872022334
2019-02-24 20 E,2923.4709570406144
2019-02-24 21 E,2915.875775410209
2019-02-24 22 E,2825.792608075739
2019-02-24 23 E,2705.402063142082
2019-02-24 24 E,2516.50509086225
2019-02-25 01 E,2245.633648607855
2019-02-25 02 E,1866.3459377389017
2019-02-25 03 E,1748.5836083401296
2019-02-25 04 E,1811.1480867255486
2019-02-25 05 E,2064.466482597047
2019-02-25 06 E,2130.5008528573558
2019-02-25 07 E,2484.446963268743
2019-02-25 08 E,3018.3725429743777
2019-02-25 09 E,3061.9108971052665
2019-02-25 10 E,2853.1002242049017
2019-02-25 11 E,2770.059301247199
2019-02-25 12 E,2464.2638219992295
2019-02-25 13 E,2270.7729197758817
2019-02-25 14 E,2232.8683086487267
2019-02-25 15 E,1987.0651229879986
2019-02-25 16 E,1888.1322819129355
2019-02-25 17 E,1986.5480302836984
2019-02-25 18 E,2281.333350191979
2019-02-25 19 E,2738.1281027067516
2019-02-25 20 E,2976.18055364474
2019-02-25 21 E,2967.8328011211083
2019-02-25 22 E,2904.8499500228077
2019-02-25 23 E,2820.400388314021
2019-02-25 24 E,2595.994052830625
2019-02-26 01 E,2144.906008544542
2019-02-26 02 E,1829.1505998572184
2019-02-26 03 E,1664.7912954438336
2019-02-26 04 E,1712.9073364064436
2019-02-26 05 E,1973.3673357350476
2019-02-26 06 E,2119.8208427163204
2019-02-26 07 E,2469.2321068959263
2019-02-26 08 E,3043.8787029260866
2019-02-26 09 E,3036.424877239442
2019-02-26 10 E,2783.6235753697515
2019-02-26 11 E,2693.1640813183276
2019-02-26 12 E,2402.973397826779
2019-02-26 13 E,2281.0558828215017
2019-02-26 14 E,2185.255202735566
2019-02-26 15 E,1967.8412011089822
2019-02-26 16 E,1877.7674919688104
2019-02-26 17 E,1931.7847384128027
2019-02-26 18 E,2252.3350636737873
2019-02-26 19 E,2713.547442325534
2019-02-26 20 E,2888.4627146166545
2019-02-26 21 E,2919.4228921842678
2019-02-26 22 E,2872.0000739383845
2019-02-26 23 E,2806.0011906780596
2019-02-26 24 E,2553.526728321267
2019-02-27 01 E,2137.288101204061
2019-02-27 02 E,1806.279222717377
2019-02-27 03 E,1669.440402745198
2019-02-27 04 E,1718.8673259925731
2019-02-27 05 E,1943.3977043602097
2019-02-27 06 E,2111.9546115859002
2019-02-27 07 E,2429.0976731837177
2019-02-27 08 E,3011.9287397685903
2019-02-27 09 E,3011.9287397685903
2019-02-27 10 E,2781.606973067585
2019-02-27 11 E,2656.3848303382442
2019-02-27 12 E,2393.940885248404
2019-02-27 13 E,2267.7969709335594
2019-02-27 14 E,2088.4908566879008
2019-02-27 15 E,1907.096286624652
2019-02-27 16 E,1815.6516006524541
2019-02-27 17 E,1878.2039184250937
2019-02-27 18 E,2223.9727975769715
2019-02-27 19 E,2663.2252467964395
2019-02-27 20 E,2885.381701719685
2019-02-27 21 E,2896.472026927631
2019-02-27 22 E,2847.2243527754536
2019-02-27 23 E,2697.8415732387352
2019-02-27 24 E,2485.982237734296
2019-02-28 01 E,2137.288101204061
2019-02-28 02 E,1792.1448836075092
2019-02-28 03 E,1615.7039355637132
2019-02-28 04 E,1676.7203273595296
2019-02-28 05 E,1872.6804523860026
2019-02-28 06 E,2031.8928048751127
2019-02-28 07 E,2315.027983525654
2019-02-28 08 E,2862.685886774471
2019-02-28 09 E,2874.923217899226
2019-02-28 10 E,2704.5844697799257
2019-02-28 11 E,2615.566751947899
2019-02-28 12 E,2326.693691868492
2019-02-28 13 E,2216.759514378822
2019-02-28 14 E,2088.4908566879008
2019-02-28 15 E,1930.85046790183
2019-02-28 16 E,1885.3165087259595
2019-02-28 17 E,1962.730350197088
2019-02-28 18 E,2289.3266846274437
2019-02-28 19 E,2645.18196583515
2019-02-28 20 E,2824.49761999758
2019-02-28 21 E,2798.1660413885165
2019-02-28 22 E,2726.5442075563315
2019-02-28 23 E,2637.385178582591
2019-02-28 24 E,2436.6535668219854
2019-03-01 01 E,1950.6321587137893
2019-03-01 02 E,1675.6199299628788
2019-03-01 03 E,1501.1568452493061
2019-03-01 04 E,1521.9673875627634
2019-03-01 05 E,1741.4055950282261
2019-03-01 06 E,1758.9936337959
2019-03-01 07 E,1823.2108225586712
2019-03-01 08 E,2190.971556373089
2019-03-01 09 E,2391.725430797536
2019-03-01 10 E,2346.0693949247984
2019-03-01 11 E,2319.5481711226257
2019-03-01 12 E,2089.841886664537
2019-03-01 13 E,1997.2401425988285
2019-03-01 14 E,1863.1227350983052
2019-03-01 15 E,1773.1249242850402
2019-03-01 16 E,1750.5390054418704
2019-03-01 17 E,1763.9918384412208
2019-03-01 18 E,2057.02564279598
2019-03-01 19 E,2387.223868727029
2019-03-01 20 E,2530.9643377543293
2019-03-01 21 E,2521.982337430835
2019-03-01 22 E,2460.566008957309
2019-03-01 23 E,2370.3721718607767
2019-03-01 24 E,2206.883098990598
2019-03-02 01 E,1942.4506550990384
2019-03-02 02 E,1647.6693915840112
2019-03-02 03 E,1484.701866690955
2019-03-02 04 E,1566.3621506371373
2019-03-02 05 E,1759.6419213694353
2019-03-02 06 E,1830.316286698021
2019-03-02 07 E,2040.8120039952848
2019-03-02 08 E,2351.8715943100833
2019-03-02 09 E,2383.0745957588256
2019-03-02 10 E,2326.524029288391
2019-03-02 11 E,2291.3645464863844
2019-03-02 12 E,2079.438232402708
2019-03-02 13 E,1958.8214731375876
2019-03-02 14 E,1853.5624439358191
2019-03-02 15 E,1747.212410624254
2019-03-02 16 E,1637.2001315536838
2019-03-02 17 E,1698.022415373585
2019-03-02 18 E,1917.0567860312594
2019-03-02 19 E,2268.033128310834
2019-03-02 20 E,2386.0549861366953
2019-03-02 21 E,2391.1129260259354
2019-03-02 22 E,2338.9716435819614
2019-03-02 23 E,2282.0378573227936
2019-03-02 24 E,2146.2587708672027
2019-03-03 01 E,1901.5231349238968
2019-03-03 02 E,1600.1043384322015
2019-03-03 03 E,1447.6096064999083
2019-03-03 04 E,1457.7502490537097
2019-03-03 05 E,1658.3431381206276
2019-03-03 06 E,1698.4087897630725
2019-03-03 07 E,1958.3879728473557
2019-03-03 08 E,2262.483034849697
2019-03-03 09 E,2309.1537995327167
2019-03-03 10 E,2243.552661326391
2019-03-03 11 E,2202.040609049409
2019-03-03 12 E,1972.812481623472
2019-03-03 13 E,1857.2283260104925
2019-03-03 14 E,1790.3367548287265
2019-03-03 15 E,1625.2565181453856
2019-03-03 16 E,1520.8107530507973
2019-03-03 17 E,1624.8139788290014
2019-03-03 18 E,1866.3797145082726
2019-03-03 19 E,2246.033050748992
2019-03-03 20 E,2317.9027575888767
2019-03-03 21 E,2312.1610458203822
2019-03-03 22 E,2257.3000081246787
2019-03-03 23 E,2214.3954046005224
2019-03-03 24 E,2061.88043880878
2019-03-04 01 E,1874.891126659963
2019-03-04 02 E,1607.9928628365292
2019-03-04 03 E,1399.499208611226
2019-03-04 04 E,1469.248630320552
2019-03-04 05 E,1764.0107887110762
2019-03-04 06 E,1866.4279913614996
2019-03-04 07 E,2176.5424403011552
2019-03-04 08 E,2561.9124245250578
2019-03-04 09 E,2549.673468615149
2019-03-04 10 E,2370.922487710387
2019-03-04 11 E,2251.2345277180207
2019-03-04 12 E,2030.5248625060558
2019-03-04 13 E,1916.0977851355276
2019-03-04 14 E,1798.2777649886407
2019-03-04 15 E,1654.2927496361758
2019-03-04 16 E,1570.1073230434451
2019-03-04 17 E,1635.1869241954796
2019-03-04 18 E,1846.7252853578623
2019-03-04 19 E,2288.9353310381216
2019-03-04 20 E,2491.304315869834
2019-03-04 21 E,2517.192766890097
2019-03-04 22 E,2476.689104836353
2019-03-04 23 E,2347.323970837236
2019-03-04 24 E,2204.2573967937515
2019-03-05 01 E,1883.719874528806
2019-03-05 02 E,1564.1195535593658
2019-03-05 03 E,1409.8671488611362
2019-03-05 04 E,1491.561312484375
2019-03-05 05 E,1766.8963336837278
2019-03-05 06 E,1852.8713617950427
2019-03-05 07 E,2182.32071918267
2019-03-05 08 E,2593.8029409116416
2019-03-05 09 E,2556.3273347000577
2019-03-05 10 E,2376.8116378484874
2019-03-05 11 E,2242.759947148794
2019-03-05 12 E,2036.2804415253845
2019-03-05 13 E,1922.9493300321303
2019-03-05 14 E,1845.6533171370356
2019-03-05 15 E,1663.3737715512802
